Territoire;Statut;Date - Heure;Production totale (MW);Thermique (MW);Bagasse/charbon (MW);Hydraulique (MW);Photovoltaïque (MW);Photovoltaïque avec stockage (MW);Eolien (MW);Bioénergies (MW);Batteries (MWh);Coût moyen de production (€/MWh)
Réunion;Validé;2018-01-17T11:00:00+04:00;424.9754551;77.87162449;168.3714144;97.48124431;72.25547274;7.742699203;-0.022500000000000003;1.2755;0.0;
Réunion;Validé;2018-02-28T18:00:00+04:00;422.3545461;213.8873931;147.7487956;53.65339041;1.738320749;2.781479575;0.476333333;1.186833333;0.882;
Réunion;Validé;2018-03-01T10:00:00+04:00;460.9125439;128.3872584;166.425857;67.26793023;88.71921649;7.996453527;0.929;1.186828316;0.0;
Réunion;Validé;2018-03-01T11:00:00+04:00;467.1009315;130.8081022;167.8486763;71.76573237;86.49902641;7.9713782250000005;1.008666667;1.199349363;0.0;
Réunion;Validé;2018-01-03T03:00:00+04:00;271.6594147;111.1655157;128.1405189;26.26174521;-0.33947822;-0.084220131;5.728166667;0.787166667;0.0;
Réunion;Validé;2018-01-03T11:00:00+04:00;429.6297877;80.74051491;162.5698374;105.0199737;70.58658083;7.336547589;2.329833333;1.0465;0.0;
Réunion;Validé;2018-01-03T14:00:00+04:00;371.4729123;127.6987769;152.7652725;83.64199334;3.384305094;2.541897878;1.21;0.23066666700000002;0.0;
Réunion;Validé;2018-01-04T07:00:00+04:00;321.6211667;88.03344205;165.836301;61.60746601;-0.180370296;-0.07017208800000001;4.866833333;1.527666667;0.0;
Réunion;Validé;2018-01-05T14:00:00+04:00;394.1695573;80.91708422;199.5024598;71.27251758;34.01576903;6.263226629;1.140166667;1.058333333;0.0;
Réunion;Validé;2018-01-06T05:00:00+04:00;254.2711942;31.0611837;130.8581688;90.55923851;-0.35014854;-0.09024829200000001;1.171166667;1.061833333;0.0;
Réunion;Validé;2018-01-06T23:00:00+04:00;326.7909219;50.31720612;165.884239;108.0781948;-0.49146868400000004;-0.09124941;1.738333333;1.355666667;0.0;
Réunion;Validé;2018-01-13T08:00:00+04:00;336.8978649;32.32804169;156.0102164;73.25684589;63.00628359;6.212143982;5.161166667;0.923166667;0.0;
Réunion;Validé;2018-01-13T22:00:00+04:00;369.1089548;82.36281032;186.5510489;91.39478359;-0.35727187;-0.092249409;6.953;1.405833333;0.891;
Réunion;Validé;2018-01-13T23:00:00+04:00;322.9220202;71.09252379;182.049602;61.63872629;-0.345380738;-0.100284497;6.425;1.404833333;0.757;
Réunion;Validé;2018-01-14T09:00:00+04:00;337.4470456;-1.286832993;161.3146329;74.78925528;84.80635079;7.676139616;8.985;1.1625;0.0;
Réunion;Validé;2018-01-14T14:00:00+04:00;321.0503029;-0.7278776530000001;153.7862444;57.09407144;94.36756667;7.825464744;7.314166667;1.390666667;0.0;
Réunion;Validé;2018-03-27T11:00:00+04:00;433.6043943;126.6518609;137.2345133;74.28924977;85.4825792;7.585757794;0.7145;1.645933376;0.0;
Réunion;Validé;2018-03-27T14:00:00+04:00;425.2671979;148.4508384;138.2244045;74.93227192;56.1602868;5.087298796;0.7676666670000001;1.64443085;0.0;
Réunion;Validé;2018-03-28T07:00:00+04:00;356.375729;109.5027777;122.3867871;95.86157033;24.52520871;2.673840998;0.011166667;1.414377479;0.0;
Réunion;Validé;2018-03-28T08:00:00+04:00;393.7906771;108.1818914;121.9460287;96.1839204;59.3464174;6.854455896;0.11;1.167963272;0.0;
Réunion;Validé;2018-03-28T15:00:00+04:00;414.2767331;156.7396781;137.2311682;63.62164295;48.1118347;7.785444421;0.213;0.573964798;0.0;
Réunion;Validé;2018-03-28T21:00:00+04:00;378.7318278;156.0588032;140.8566583;79.57444558;-0.387217986;-0.09324829100000001;0.414333333;1.420053687;0.888;
Réunion;Validé;2018-03-28T22:00:00+04:00;372.7175926;136.2115962;141.8528996;91.87251719;-0.39037465400000004;-0.09726952400000001;0.9571666670000001;1.4220570540000002;0.889;
Réunion;Validé;2018-03-29T03:00:00+04:00;246.7307655;107.4999389;82.124617;55.44568718;-0.359860193;-0.07417185600000001;0.674;1.420554528;0.0;
Réunion;Validé;2018-03-29T07:00:00+04:00;373.3534497;112.862802;135.7253029;97.38542406;22.88163672;2.416894294;0.6596666670000001;1.42172316;0.0;
Réunion;Validé;2018-03-30T09:00:00+04:00;411.6806736;108.7861121;134.7418739;80.47237104;78.11175858;6.804804804;1.423333333;1.340419827;0.0;
Réunion;Validé;2018-05-15T04:00:00+04:00;234.7919284;75.8949225;109.7737417;48.12964118;-0.368619448;-0.070164929;-0.060360479;1.492767868;0.0;
Réunion;Validé;2018-03-30T11:00:00+04:00;425.5309349;109.5511533;135.8331231;66.84729541;103.2577787;7.71164849;1.773166667;0.5567692270000001;0.0;
Réunion;Validé;2018-05-16T01:00:00+04:00;243.0959489;77.0086265;114.2815559;50.72810424;-0.37076883200000005;-0.070159788;-0.045020246;1.5636110890000001;0.0;
Réunion;Validé;2018-05-16T21:00:00+04:00;353.9121295;128.5390838;140.2852583;82.86725037;-0.38688921600000004;-0.09024024500000001;0.239441015;1.5732255259999999;0.885;
Réunion;Validé;2018-04-02T23:00:00+04:00;317.8323393;111.0983771;122.6867733;81.31736791;-0.37426255900000005;-0.07216381100000001;1.152871334;1.145376069;0.878;
Réunion;Validé;2018-01-02T05:00:00+04:00;266.8099677;63.55025121;172.9731918;25.04128455;-0.25752763900000003;-0.0872322;4.6348333329999996;0.9551666670000001;0.0;
Réunion;Validé;2018-04-03T11:00:00+04:00;461.6082003;128.870097;143.0503675;76.78199222;101.1936732;7.947306727;2.352077529;1.41268614;0.0;
Réunion;Validé;2018-05-20T07:00:00+04:00;257.9793525;29.24556332;119.9110865;92.70598592;10.95326359;0.568856786;4.038983076;0.5556132610000001;0.0;
Réunion;Validé;2018-04-03T13:00:00+04:00;442.8412955;158.9673577;144.8007843;76.65211299;49.57248213;7.937274775;3.508782322;1.402501309;0.0;
Réunion;Validé;2018-05-20T23:00:00+04:00;282.6050009;41.65426706;135.7092257;99.85242372;-0.399785524;-0.09124538600000001;3.345504538;1.675610848;0.859;
Réunion;Validé;2018-05-21T09:00:00+04:00;322.9801352;51.71828726;116.9051139;97.5602787;48.77060979;7.100291778;0.8522165920000001;0.070337198;0.003;
Réunion;Validé;2018-04-05T15:00:00+04:00;393.336523;177.332225;129.0719715;68.1115938;12.52914226;2.617233856;2.30207588;1.372280745;0.0;
Réunion;Validé;2018-04-05T21:00:00+04:00;364.3107605;165.051413;96.32730937;96.68815264;-0.38616108;-0.08021610900000001;4.447813274;1.373449496;0.889;
Réunion;Validé;2018-05-24T09:00:00+04:00;387.8158514;80.88119993;141.560877;81.70568293;71.04253235;7.64612885;3.420204799;1.559225557;0.0;
Réunion;Validé;2018-01-04T22:00:00+04:00;377.591854;119.5731372;154.2929077;98.7151203;-0.37269629400000004;-0.099281592;4.222;1.260666667;0.0;
Réunion;Validé;2018-05-24T19:00:00+04:00;400.7054707;120.3628129;165.0334916;110.3407863;-0.27512122;0.11008695900000001;2.9363205199999998;1.3100935630000001;0.887;
Réunion;Validé;2018-05-24T20:00:00+04:00;360.0080424;108.7608982;152.4271259;95.79555417;-0.36969414;-0.062182442000000004;2.059426164;0.5109145620000001;0.886;
Réunion;Validé;2018-01-06T11:00:00+04:00;378.9401498;94.5040714;164.3331945;81.20087772;29.91614827;7.581691201;0.051166667000000006;1.353;0.0;
Réunion;Validé;2018-01-06T15:00:00+04:00;349.9283518;93.90587443;132.63519;92.36403018;27.30251539;2.6317418200000002;0.033166667000000004;1.055833333;0.0;
Réunion;Validé;2018-01-06T17:00:00+04:00;354.8145107;103.9115458;156.3500582;78.73935624;11.90336613;2.139851027;0.714666667;1.0556666670000001;0.0;
Réunion;Validé;2018-04-07T22:00:00+04:00;358.331907;109.4257293;138.3061136;106.8817937;-0.41103980500000004;-0.100281592;2.493082176;0.846509719;0.89;
Réunion;Validé;2018-04-08T21:00:00+04:00;349.3903648;126.1207984;166.5595446;51.2446064;-0.42077495800000003;-0.103292543;3.778124533;1.322358377;0.889;
Réunion;Validé;2018-03-03T12:00:00+04:00;400.8987889;88.2503398;136.7248115;81.66838666;85.65724818;7.66650147;0.23666666700000002;0.6948346390000001;0.0;
Réunion;Validé;2018-01-08T15:00:00+04:00;408.7795735;127.3710216;144.0368512;75.19333856;51.16235875;6.474003413;2.833666667;1.7083333330000001;0.0;
Réunion;Validé;2018-03-03T16:00:00+04:00;379.3783681;145.4173119;129.3537542;76.03176297;21.23911695;6.145701296;-0.031333333000000005;1.2220541950000001;0.0;
Réunion;Validé;2018-01-08T16:00:00+04:00;397.0310918;126.3094897;129.8798507;93.69262215;37.45732966;5.631632872;2.349833333;1.710333333;0.0;
Réunion;Validé;2018-04-09T18:00:00+04:00;422.6440742;147.045467;164.2874043;100.8495753;3.805363244;3.792880544;0.5596851150000001;1.4196986470000001;0.884;
Réunion;Validé;2018-01-08T23:00:00+04:00;342.1352924;84.57853927;170.119683;86.71271963;-0.37390927900000004;-0.08824024600000001;0.692833333;0.493666667;0.0;
Réunion;Validé;2018-01-09T18:00:00+04:00;400.297628;118.3479899;182.577916;82.34129964;8.484999764;6.704755948;0.1265;1.7141666670000002;0.0;
Réunion;Validé;2018-01-10T21:00:00+04:00;391.6338647;122.4406193;184.0262082;82.40017556;-0.344191234;-0.10028047400000001;0.596166667;1.721166667;0.894;
Réunion;Validé;2018-01-11T16:00:00+04:00;391.7552199;133.4290076;168.1796154;74.52499079;11.29274938;2.254023282;1.118;0.9568333330000001;0.0;
Réunion;Validé;2018-04-10T12:00:00+04:00;415.4385558;94.69249171;140.5521108;76.98653085;93.7549344;7.997459556;0.038001253000000006;1.4170272160000001;0.0;
Réunion;Validé;2018-01-11T18:00:00+04:00;385.5867433;145.2065877;172.0479314;65.61444274;-0.081815569;-0.06323623;1.458833333;0.519;0.885;
Réunion;Validé;2018-04-10T15:00:00+04:00;412.7533052;97.51163388;166.8376158;96.12034436;45.57782424;5.354025024;-0.067168881;1.419030789;0.0;
Réunion;Validé;2018-03-05T07:00:00+04:00;328.3515043;86.51512465;165.8267472;74.4717861;0.953313845;-0.045119807000000005;-0.055833333000000006;0.6854855910000001;0.0;
Réunion;Validé;2018-04-10T17:00:00+04:00;392.4576795;133.7733496;170.2672629;80.29001598;6.152616866;0.183237315;-0.062668732;1.419865611;0.434;
Réunion;Validé;2018-03-05T10:00:00+04:00;413.1471873;175.7998001;177.5956168;39.34042486;17.09335917;2.38048471;-0.055;0.992501665;0.0;
Réunion;Validé;2018-01-14T01:00:00+04:00;268.9327458;48.79821788;174.6795007;38.91377994;-0.062043585000000005;-0.081209181;5.279166667;1.405333333;0.0;
Réunion;Validé;2018-04-12T05:00:00+04:00;285.7984803;64.31260084;134.1733495;86.41403545;-0.388324447;-0.083217227;-0.053001747;1.423037935;0.0;
Réunion;Validé;2018-03-08T03:00:00+04:00;254.1495542;78.71846403;131.0779205;44.06285994;-0.36196463900000003;-0.07216895200000001;-0.035;0.759443242;0.0;
Réunion;Validé;2018-03-08T04:00:00+04:00;261.2317518;81.17496643;133.3945752;46.3728942;-0.38090464900000004;-0.085220131;-0.0025;0.7579407170000001;0.0;
Réunion;Validé;2018-01-18T17:00:00+04:00;326.4609085;97.39442153;187.9874883;40.96251157;0.096122887;0.034030827;0.0;-0.013666667;0.0;
Réunion;Validé;2018-03-08T14:00:00+04:00;434.3192651;96.6446292;142.9909277;96.55348267;88.88757214;7.97540951;-0.067666667;1.334910566;0.0;
Réunion;Validé;2018-04-14T11:00:00+04:00;377.9259708;63.30854348;120.6718685;80.242875;97.82098341;7.996459556;7.324908108;0.5603326660000001;0.0;
Réunion;Validé;2018-03-11T03:00:00+04:00;237.0794275;45.91301023;133.689826;55.09614634;-0.36406908400000004;-0.07417588;1.615;1.203689993;0.0;
Réunion;Validé;2018-03-11T15:00:00+04:00;315.6809593;47.30058466;161.4124737;56.46443915;44.32278045;4.827506941;0.6545000000000001;0.698674427;0.0;
Réunion;Validé;2018-03-14T01:00:00+04:00;282.6893949;111.713579;128.3685814;37.88353468;-0.38511354000000003;-0.08622415400000001;4.181166667;1.013870919;0.0;
Réunion;Validé;2018-03-14T09:00:00+04:00;418.4889995;113.598091;148.8913485;73.98216282;71.70687847;3.876474128;5.614333333;0.8197112160000001;0.0;
Réunion;Validé;2018-04-18T17:00:00+04:00;401.1087506;169.7924774;147.2831786;68.63240574;5.015767301;2.2007942160000002;6.294874157;1.450253139;0.439;
Réunion;Validé;2018-03-17T20:00:00+04:00;371.0741281;121.4428774;140.1923104;104.1763892;0.6250203350000001;0.872799722;1.4503333330000001;1.4263976839999999;0.888;
Réunion;Validé;2018-04-22T13:00:00+04:00;320.4079931;109.2133075;109.1612659;61.63811482;32.86479575;6.523322823;0.158005208;0.84918115;0.0;
Réunion;Validé;2018-03-19T00:00:00+04:00;291.8864766;89.28973813;108.506159;92.81549528;-0.387217986;-0.08120113500000001;0.8491666670000001;0.894336656;0.0;
Réunion;Validé;2018-04-23T15:00:00+04:00;393.1747194;157.1702202;141.185108;75.20413745;14.64058883;3.323871044;0.37151224600000005;1.279281551;0.0;
Réunion;Validé;2018-03-19T10:00:00+04:00;423.0204437;143.2504353;137.4761793;95.21064627;40.71681296;2.521965723;2.414166667;1.430237472;0.0;
Réunion;Validé;2018-03-19T11:00:00+04:00;434.7287866;148.9446076;135.8086572;74.42579179;64.83270701000001;6.904605806;2.671833333;1.140583916;0.0;
Réunion;Validé;2018-03-19T18:00:00+04:00;445.5059717;186.4023966;145.1309866;103.3380502;1.537297491;1.8066310730000001;5.1555;1.25510976;0.88;
Réunion;Validé;2018-04-24T21:00:00+04:00;351.5892927;233.6123775;70.2927483;44.33980034;0.7085028210000001;0.8577353560000001;-0.02233407;0.91346246;0.887;
Réunion;Validé;2018-04-25T14:00:00+04:00;404.4330638;147.6044295;117.9748682;82.9641003;48.13600618;4.086834782;2.788591917;0.8782329630000001;0.0;
Réunion;Validé;2018-04-26T07:00:00+04:00;365.9665885;136.5143288;114.2944153;95.85717845;16.71633985;0.641437192;1.9477308670000002;-0.004841969000000001;0.0;
Réunion;Validé;2018-03-20T22:00:00+04:00;409.812309;199.5121186;97.39627127;111.0151297;-0.405105773;-0.080201135;-0.059500000000000004;1.544596368;0.889;
Réunion;Validé;2018-04-27T06:00:00+04:00;327.6381902;111.640282;108.3681337;101.7589339;0.80477267;0.6728240590000001;3.479781366;0.91346246;0.0;
Réunion;Validé;2018-04-29T06:00:00+04:00;235.2451396;77.88015286;79.34019151;76.24795814;-0.12872036;-0.079189515;1.11937023;0.8653767010000001;0.0;
Réunion;Validé;2018-04-30T16:00:00+04:00;362.7835142;135.3297461;110.782781;85.59752117;24.82139578;3.367166943;1.566384964;1.318518195;0.0;
Réunion;Validé;2018-03-23T23:00:00+04:00;341.101546;103.6626941;135.4097672;98.66496929;-0.38090464900000004;-0.08120113500000001;1.4245;1.5197212210000002;0.882;
Réunion;Validé;2018-05-02T01:00:00+04:00;232.5938533;98.14330193;71.50220784;59.24439771;-0.357872525;-0.071167834;2.797591464;1.335394713;0.0;
Réunion;Validé;2018-03-24T10:00:00+04:00;386.752797;89.42817251;118.3394408;83.98439204;84.24306075;7.59030347;1.723333333;1.444094097;0.0;
Réunion;Validé;2018-05-03T02:00:00+04:00;228.4010619;88.86278036;80.38466174;57.62580256;-0.38688921600000004;-0.08616380700000001;1.246727344;0.7541429540000001;0.0;
Réunion;Validé;2018-05-04T14:00:00+04:00;385.0846897;132.533483;98.3818552;76.98655081;65.85714216;7.991447938;2.006068835;1.328141717;0.0;
Réunion;Validé;2018-03-25T06:00:00+04:00;257.6865701;75.79660226;108.2411582;72.39174954;0.5503125170000001;-0.13643200600000002;-0.05683333300000001;0.900012864;0.0;
Réunion;Validé;2018-03-27T01:00:00+04:00;264.0316166;105.4879967;96.92848265;59.52523247;-0.395635768;-0.08120113500000001;1.134;1.432741681;0.0;
Réunion;Validé;2018-03-27T05:00:00+04:00;290.3034136;111.5110141;114.873668;62.32551146;-0.44509023900000005;-0.13843334300000001;0.7428333330000001;1.433910312;0.0;
Réunion;Validé;2018-03-28T12:00:00+04:00;422.2026672;113.1179706;125.1288146;73.39200417;100.5398873;7.992460675;0.8240000000000001;1.207529781;0.0;
Réunion;Validé;2018-03-29T19:00:00+04:00;428.3308239;175.1873818;143.7823814;106.0440282;-0.18203454200000002;0.13068389800000002;1.061666667;1.417716424;0.889;
Réunion;Validé;2018-04-01T05:00:00+04:00;259.3636971;77.4478744;108.7280474;71.05380059;-0.391569498;-0.081200016;1.183372339;1.423371864;0.0;
Réunion;Validé;2018-04-01T10:00:00+04:00;345.1416513;92.55879521;120.9683711;85.0023373;40.45605193;4.1632986;0.6228538640000001;1.369943243;0.0;
Réunion;Validé;2018-04-01T13:00:00+04:00;290.3183368;141.6837513;100.8432865;15.40499713;31.11246816;0.922723657;0.19967324800000003;0.151436748;0.0;
Réunion;Validé;2018-04-01T15:00:00+04:00;287.4458947;127.9269944;98.99886676;13.598971670000001;42.80330556;3.33258085;-0.062002044000000006;0.8471775760000001;0.0;
Réunion;Validé;2018-04-01T23:00:00+04:00;312.2928172;95.61347788;135.7087492;78.40720016;-0.373180875;-0.070159788;1.274375339;0.853355261;0.879;
Réunion;Validé;2018-04-02T01:00:00+04:00;256.4754246;79.66628378;136.0368086;39.0955291;-0.378589294;-0.073171857;1.275042028;0.8535222250000001;0.0;
Réunion;Validé;2018-04-02T19:00:00+04:00;403.1987676;179.8268665;120.7867711;99.86361429;-0.206601586;0.107013329;0.578185725;1.35591823;0.887;
Réunion;Validé;2018-04-03T21:00:00+04:00;385.5722361;155.4141958;134.2185095;92.40727194;-0.403468019;-0.07819846100000001;1.704056169;1.421869184;0.888;
Réunion;Validé;2018-04-04T20:00:00+04:00;384.5766935;177.8797458;115.0040888;88.07161515;-0.40887643700000004;-0.08922527100000001;1.8560611790000001;1.374284319;0.889;
Réunion;Validé;2018-04-05T19:00:00+04:00;415.4685306;184.4416527;119.2775298;107.0976533;-0.388324447;-0.07319197200000001;2.850093944;1.374117354;0.889;
Réunion;Validé;2018-04-05T20:00:00+04:00;379.4065711;167.0561955;105.0266844;101.5495521;-0.38724276300000005;-0.07419711300000001;3.975964388;1.372614674;0.887;
Réunion;Validé;2018-04-09T00:00:00+04:00;262.5249126;39.21865499;115.7946687;104.6730454;-0.38616108;-0.085220131;1.9870654970000001;1.322859271;0.0;
Réunion;Validé;2018-04-09T15:00:00+04:00;409.652353;82.31435983;164.9064079;88.94906527;62.63056771;7.976379099;1.459714781;1.415858464;0.0;
Réunion;Validé;2018-04-11T13:00:00+04:00;427.9315566;80.29849992;165.2322116;74.2414449;97.02919095;7.995459556;1.7182233020000002;1.416526322;0.0;
Réunion;Validé;2018-05-25T03:00:00+04:00;224.2292733;47.45405341;110.5705494;64.29923696;-0.38366514;-0.073167828;1.8496651640000001;0.512601305;0.0;
Réunion;Validé;2018-05-25T13:00:00+04:00;370.2898547;83.31694469;127.0460314;72.22698077;78.12905316;5.074794192;2.7327289610000003;1.7633215020000002;0.0;
Réunion;Validé;2018-05-30T03:00:00+04:00;223.4487065;63.87886394;109.7202602;48.69839036;-0.378291678;-0.07417699800000001;-0.05002249600000001;1.6536831840000001;0.0;
Réunion;Validé;2018-05-31T00:00:00+04:00;253.2442476;78.48109589;108.4852363;65.79132727;-0.355723141;-0.082208057;0.36249635500000005;0.562022886;0.0;
Réunion;Validé;2018-06-01T11:00:00+04:00;379.5527643;98.51508424;114.9440722;78.90475996;78.25226134;6.052258112;1.276333333;1.607995169;0.0;
Réunion;Validé;2018-08-17T04:00:00+04:00;244.3557587;64.61343519;146.5677772;29.55810865;-0.383842091;-0.072168946;2.435890746;1.63655791;0.0;
Réunion;Validé;2018-06-07T17:00:00+04:00;386.6187368;112.5110698;167.9375761;102.1141381;1.090040091;0.362136687;0.448666667;1.700109462;0.455;
Réunion;Validé;2018-06-07T23:00:00+04:00;296.1573526;77.33520267;123.7176106;92.62617756;-0.354728417;-0.080191965;0.35533333300000003;1.7049488;0.853;
Réunion;Validé;2018-06-08T14:00:00+04:00;370.3888517;97.73623227;145.6504651;80.93489341;40.34699625;4.386673089;0.050833333;1.2827582880000001;0.0;
Réunion;Validé;2018-06-09T13:00:00+04:00;337.1332061;68.39592584;161.3770864;67.24453022;34.63514481;4.189874394;-0.034666667000000005;1.325311087;0.0;
Réunion;Validé;2018-06-09T20:00:00+04:00;342.1739679;93.20799994;146.4524844;99.17435418;0.32163422;0.602490988;0.18333333300000001;1.346670923;0.885;
Réunion;Validé;2018-06-09T22:00:00+04:00;331.1778048;69.96322034;163.5103238;95.35397454;-0.129274204;0.1507201;0.093;1.348840281;0.887;
Réunion;Validé;2018-06-09T23:00:00+04:00;288.9331918;33.02090167;158.427634;95.72591332;-0.338181318;-0.050079325;-0.051000000000000004;1.346003428;0.852;
Réunion;Validé;2018-06-10T02:00:00+04:00;219.7982659;30.02329754;118.5928697;70.0561603;-0.370241321;-0.070155759;0.22133333300000002;1.345002186;0.0;
Réunion;Validé;2018-08-26T21:00:00+04:00;324.6955629;60.8113539;184.521533;75.03939923;-0.259688315;0.017774105000000002;2.050652144;1.628538844;0.886;
Réunion;Validé;2018-06-12T10:00:00+04:00;372.8295153;77.398249;133.3473289;73.8433052;77.26150384;8.210202773;1.351333333;1.417592254;0.0;
Réunion;Validé;2018-08-30T19:00:00+04:00;421.6872805;148.5177918;184.7578718;82.39062772;0.12001531700000001;0.38004147;3.086419419;1.547512855;0.887;
Réunion;Validé;2018-06-14T16:00:00+04:00;358.1763395;82.37302926;161.3722431;82.98772545;20.63629978;4.599370129;4.457333333;1.750338452;0.0;
Réunion;Validé;2018-06-15T14:00:00+04:00;354.2394407;80.0118522;112.0773025;71.957895;73.98828098;8.371443836;6.086833333;1.745832862;0.0;
Réunion;Validé;2018-06-15T19:00:00+04:00;374.1891416;109.5834824;165.2070319;92.66171794;-0.30508712200000004;0.044995326;4.364833333;1.747167852;0.885;
Réunion;Validé;2018-06-17T04:00:00+04:00;213.0025018;30.30913341;117.0791961;63.50722087;-0.37748067700000004;-0.06714771400000001;0.875333333;1.6762465199999999;0.0;
Réunion;Validé;2018-09-04T09:00:00+04:00;372.167891;106.7713741;125.3830056;90.63217685;44.73381863;2.44751593;1.5636666670000001;0.6363333330000001;0.0;
Réunion;Validé;2018-11-07T16:00:00+04:00;405.6175315;182.0348031;141.1810882;53.4163709;23.46581438;3.478121608;1.055166667;0.9861666670000001;0.0;
Réunion;Validé;2018-11-09T10:00:00+04:00;440.4173838;133.3189443;138.7445254;65.58128219;91.9908703;8.692428277;0.544;1.545333333;0.0;
Réunion;Validé;2018-10-15T07:00:00+04:00;321.6520398;45.78090896;151.3207382;75.62881594;42.25785791;4.59812868;0.31292345;1.7526666670000002;0.0;
Réunion;Validé;2018-06-21T16:00:00+04:00;365.7175304;104.7348285;160.559148;71.68687317;19.10155643;5.669449202;2.4813333330000003;1.484341742;0.0;
Réunion;Validé;2018-10-16T13:00:00+04:00;392.5198023;97.96368656;143.7670351;54.60737713;84.97410543;8.68945943;0.38813861;2.13;0.0;
Réunion;Validé;2018-06-25T05:00:00+04:00;248.9227682;31.4808545;158.1858464;56.69762921;-0.35369422300000003;-0.062132747;1.820333333;1.153931776;0.0;
Réunion;Validé;2018-06-26T00:00:00+04:00;252.7932832;62.8223259;117.7921163;66.78627263999999;-0.370241321;-0.077189066;3.826166667;2.013832057;0.0;
Réunion;Validé;2018-11-14T15:00:00+04:00;406.0028227;183.2401213;131.9109888;52.44324338;32.78997904;2.125990112;1.4475;2.045;0.0;
Réunion;Validé;2018-06-27T03:00:00+04:00;215.2480936;63.6612799;101.4765536;47.13904999;-0.364036159;-0.071164929;1.328833333;2.077577818;0.0;
Réunion;Validé;2018-06-28T14:00:00+04:00;357.1694637;111.81339;165.3652509;35.23544272;37.15444051;3.4537865290000003;3.217833333;0.9293197480000001;0.0;
Réunion;Validé;2018-10-21T22:00:00+04:00;343.0329059;60.45211348;193.781605;84.94566184;-0.282166603;0.012053124;1.9039724420000002;1.331666667;0.888;
Réunion;Validé;2018-10-23T05:00:00+04:00;271.6458885;63.95896035;148.443485;57.8896248;-0.32097762300000005;-0.08020404;0.0;1.755;0.0;
Réunion;Validé;2018-07-03T01:00:00+04:00;228.7485348;61.28752394;114.9171677;48.67538553;-0.349344882;-0.072167828;2.432176013;1.857794308;0.0;
Réunion;Validé;2018-10-27T13:00:00+04:00;342.4666396;110.2151342;100.6039459;64.32484379;58.37177374;6.738455445;0.36081989600000003;1.851666667;0.0;
Réunion;Validé;2018-07-05T10:00:00+04:00;379.9929126;61.36486718;162.4308988;74.678163;68.53257717;8.142129953;2.757982565;2.086293968;0.0;
Réunion;Validé;2018-10-29T17:00:00+04:00;371.8807016;188.9836746;107.6502835;54.94684961;12.01148615;5.994226773;-0.06315235200000001;1.854333333;0.503;
Réunion;Validé;2018-11-01T07:00:00+04:00;271.9655002;81.43551638;82.13887351;56.65591101;45.62581404;4.182385295;0.5755;1.3515000000000001;0.0;
Réunion;Validé;2018-11-02T14:00:00+04:00;396.6764022;160.8683906;103.1550519;53.70630191;67.52788831;8.14043613;1.3115;1.966833333;0.0;
Réunion;Validé;2018-11-02T15:00:00+04:00;388.6917059;168.5546278;102.6207083;50.43001683;56.98856053;7.448292406;0.843333333;1.806166667;0.0;
Réunion;Validé;2018-11-06T07:00:00+04:00;386.627918;141.7285664;103.4143832;85.22837715;50.03212935;5.471961837;0.067166667;0.685333333;0.0;
Réunion;Validé;2018-11-06T21:00:00+04:00;384.3489958;189.3094277;109.9890606;82.82291372;-0.32051816;-0.025221378000000003;0.5163333330000001;1.17;0.887;
Réunion;Validé;2018-11-07T13:00:00+04:00;426.9122561;141.6327847;130.164686;47.83110312;96.63892322;8.901425682;1.192833333;0.5505;0.0;
Réunion;Validé;2018-09-10T08:00:00+04:00;367.0018278;79.17443147;151.2431629;74.02264994;53.48717837;6.6850717920000005;1.412833333;0.9765;0.0;
Réunion;Validé;2018-11-08T00:00:00+04:00;290.114027;103.2782042;130.1060578;55.79548089;-0.379873375;-0.074175874;0.836;0.552333333;0.0;
Réunion;Validé;2018-11-10T08:00:00+04:00;362.521588;132.1144056;99.91546376;53.73933223;67.37032719;7.454392515;0.28416666700000004;1.6435;0.0;
Réunion;Validé;2018-11-10T18:00:00+04:00;375.5610803;113.7366039;158.4898877;98.18173428;0.8579526510000001;0.694901791;1.073;1.642;0.885;
Réunion;Validé;2018-09-12T07:00:00+04:00;356.13458;110.2268528;141.2858905;75.1071086;25.7739557;2.06810566;-0.058;1.663666667;0.067;
Réunion;Validé;2018-09-14T09:00:00+04:00;384.8259303;109.71526;123.8762318;62.26811102;78.19270775;8.400286444;0.9681666670000001;1.405166667;0.0;
Réunion;Validé;2018-09-14T15:00:00+04:00;359.6634495;123.3893537;125.7174266;65.32864518;38.72888631;2.951137671;1.894166667;1.6538333330000001;0.0;
Réunion;Validé;2018-09-14T19:00:00+04:00;407.6752371;176.522635;126.244434;100.9116617;-0.010454269;0.26179388400000003;1.203333333;1.654833333;0.887;
Réunion;Validé;2018-11-13T03:00:00+04:00;255.6480014;77.68396021;157.7566459;17.72373597;-0.37016070300000004;-0.07617989600000001;1.301166667;1.628833333;0.0;
Réunion;Validé;2018-11-13T04:00:00+04:00;264.9713867;80.92780617;161.7868973;19.56916926;-0.31512223100000003;-0.022030423;1.395333333;1.629333333;0.0;
Réunion;Validé;2018-11-13T14:00:00+04:00;437.4265379;164.5551621;151.6832564;49.7940037;61.62366321;7.270452527;0.332;2.168;0.0;
Réunion;Validé;2018-11-13T16:00:00+04:00;413.8839698;210.8088079;148.6880332;25.70639079;21.69379142;5.01911305;0.159166667;1.808666667;0.0;
