Territoire;Statut;Date - Heure;Production totale (MW);Thermique (MW);Bagasse/charbon (MW);Hydraulique (MW);Photovoltaïque (MW);Photovoltaïque avec stockage (MW);Eolien (MW);Bioénergies (MW);Batteries (MWh);Coût moyen de production (€/MWh)
Réunion;Validé;2017-08-02T12:00:00+04:00;362.5833839;63.74347749;168.7980754;37.3544824;79.6368;5.6339;6.858595502;0.558003237;0.0;232.34
Réunion;Validé;2017-12-07T06:00:00+04:00;339.80695;172.1619994;110.2615877;44.37275312;10.9604;1.274;-0.033920776;0.8101778350000001;0.0;200.23
Réunion;Validé;2017-08-04T23:00:00+04:00;297.9286779;91.46248208;158.5231236;45.12946062;-0.32830000000000004;-0.073;2.3048559060000002;0.9100052790000001;0.0;171.1
Réunion;Validé;2017-05-16T20:00:00+04:00;358.5526455;113.4424753;169.7186818;68.52991008;-0.3613;-0.08700000000000001;4.349840808;2.076012042;0.884;165.9
Réunion;Validé;2017-05-17T06:00:00+04:00;291.2414444;61.13548409;168.6747697;56.32407697;-0.2812;-0.083;3.394315116;2.077012048;0.0;157.62
Réunion;Validé;2017-05-18T16:00:00+04:00;370.9890214;114.8170458;167.6496493;59.36035065;18.7183;7.9569;0.412795095;2.07401203;0.0;193.09
Réunion;Validé;2017-05-19T21:00:00+04:00;340.7071627;105.5926217;169.3649147;63.28184136;-0.3383;-0.095;-0.059970232000000005;2.077012048;0.884;169.9
Réunion;Validé;2017-05-20T00:00:00+04:00;261.205725;62.78819211;152.8873705;43.88137455;-0.31720000000000004;-0.076;-0.033983131;2.076012042;0.0;161.73
Réunion;Validé;2017-05-22T09:00:00+04:00;373.2164549;79.66732224;165.6150543;56.30541019;60.0229;7.3619;2.174920404;2.069012001;0.0;218.2
Réunion;Validé;2017-05-22T11:00:00+04:00;388.904204;79.58679269;165.538868;37.69423759;92.1564;7.8669;3.9970159450000002;2.064011972;0.0;243.49
Réunion;Validé;2017-05-22T15:00:00+04:00;370.410932;103.6638738;166.2942033;51.02900137;37.3555;4.7199;5.278379896;2.070012007;0.0;202.45
Réunion;Validé;2017-05-25T10:00:00+04:00;333.7592197;28.614901539999998;160.0239598;46.23490089;88.6177;7.9409;0.25687249300000004;2.070012007;0.0;239.48
Réunion;Validé;2017-05-25T22:00:00+04:00;326.6983726;92.90517348;167.0349205;63.28100879;-0.3513;-0.09;0.9575247;2.075012036;0.886;163.62
Réunion;Validé;2017-05-25T23:00:00+04:00;281.224961;77.9816536;151.2421332;48.60583246;-0.31220000000000003;-0.08600000000000001;0.872566872;2.076012042;0.845;163.96
Réunion;Validé;2017-01-10T00:00:00+04:00;289.2973939;63.67062474;183.0630358;40.39823659;-0.31870000000000004;-0.115;0.9540000000000001;1.645228897;0.0;163.56
Réunion;Validé;2017-01-10T21:00:00+04:00;389.7037559;110.2189454;190.6259142;84.60157894;-0.3387;-0.091;1.742;2.05903495;0.886;172.95
Réunion;Validé;2017-01-11T11:00:00+04:00;436.4749147;62.82556935;195.5618241;47.14851772;118.2309;7.9869;3.082;1.639231707;0.0;251.12
Réunion;Validé;2017-01-13T05:00:00+04:00;270.5858958;63.15260196;188.4929407;16.37292829;-0.3316;-0.079;0.918;2.060034481;0.0;171.2
Réunion;Validé;2017-05-28T12:00:00+04:00;305.9854356;29.7595989;163.8767058;29.12195126;74.4749;5.3889;1.294357501;2.069012001;0.0;234.51
Réunion;Validé;2017-05-28T22:00:00+04:00;328.7345468;78.53306584;161.6343527;85.16708375;-0.3553;-0.089;1.399305407;1.560009049;0.885;160.31
Réunion;Validé;2017-01-16T02:00:00+04:00;262.1271432;62.66164863;179.7200306;17.39851435;-0.32220000000000004;-0.093;0.973;1.7891614370000002;0.0;171.61
Réunion;Validé;2017-01-18T11:00:00+04:00;449.4682244;84.25319281;196.7608179;40.97448014;115.4028;7.9889;2.085;2.003061184;0.0;268.05
Réunion;Validé;2017-06-01T04:00:00+04:00;235.8070613;74.96644371;129.6535759;28.07698987;-0.33230000000000004;-0.066;1.425292507;2.083012083;0.0;170.58
Réunion;Validé;2017-06-01T13:00:00+04:00;382.0112209;97.35104204;157.6425806;45.72083701;70.0315;7.9379;1.256376355;2.071012013;0.0;229.58
Réunion;Validé;2017-01-20T21:00:00+04:00;387.9492939;119.2190413;192.409889;72.53410617;-0.3269;-0.081;1.506;1.803154878;0.885;177.76
Réunion;Validé;2017-06-01T16:00:00+04:00;368.8478812;117.5854317;169.0660221;56.48793254;17.1711;5.3229;1.103452264;2.111012245;0.0;189.82
Réunion;Validé;2017-06-02T07:00:00+04:00;361.9088833;86.05151725;176.0385247;92.45257242;3.8249;0.123;1.336336664;2.082012077;0.0;162.25
Réunion;Validé;2017-06-12T10:00:00+04:00;375.1777094;132.447618;134.1045557;21.18916476;74.7461;7.7279;3.25838259;1.704009884;0.0;250.84
Réunion;Validé;2017-06-12T21:00:00+04:00;332.4610649;113.8762504;142.2911646;72.64761055;-0.3603;-0.097;1.4053024299999999;1.811010505;0.887;170.15
Réunion;Validé;2017-01-26T00:00:00+04:00;312.5880397;81.45972317;194.5188604;34.30373808;-0.3234;-0.092;0.8150000000000001;1.9061066260000001;0.0;172.63
Réunion;Validé;2017-01-27T16:00:00+04:00;422.0761809;159.0873041;175.7619394;39.39970688;38.3843;7.4059;-0.064;2.101015274;0.0;227.37
Réunion;Validé;2017-01-27T19:00:00+04:00;415.779034;157.6483082;180.7478659;73.04616363;-0.3672;1.6019999999999999;-0.032;2.24894594;0.885;189.26
Réunion;Validé;2017-01-29T10:00:00+04:00;352.1893679;30.9393804;165.1400455;45.67110356;100.6099;7.9149;-0.066;1.980071959;0.0;247.49
Réunion;Validé;2017-01-29T11:00:00+04:00;362.8982241;31.4553851;165.4800421;52.12427472;103.8616;7.9849;0.019;1.973075238;0.0;246.51
Réunion;Validé;2017-01-29T12:00:00+04:00;352.7985841;46.39049934;165.4240423;37.22616529;93.528;7.9879;0.05;2.191972643;0.0;247.48
Réunion;Validé;2017-01-29T19:00:00+04:00;391.6500447;131.7971564;171.4930051;86.02398932;-0.37420000000000003;-0.117;-0.062;2.003061184;0.886;179.71
Réunion;Validé;2017-01-30T09:00:00+04:00;424.9079323;95.92886169;199.3808073;31.62194123;89.6588;7.6349;-0.056;0.7386537999999999;0.0;244.04
Réunion;Validé;2017-01-30T19:00:00+04:00;437.3936586;146.0672294;200.6198022;86.58434852;-0.3718;1.671;-0.062;2.000062589;0.885;181.69
Réunion;Validé;2017-02-05T11:00:00+04:00;363.4558101;64.90759807;166.0973408;49.88234143;71.2156;7.9579;1.288;2.1070124630000002;0.0;231.8
Réunion;Validé;2017-02-06T00:00:00+04:00;283.6147207;91.37880431;152.2183757;35.32424752;-0.3281;-0.085;3.785;1.321380681;0.0;182.74
Réunion;Validé;2017-04-04T08:00:00+04:00;398.4878981;108.775;166.7625989;57.78040854;54.39;6.5699000000000005;2.013;2.197;0.0;223.53
Réunion;Validé;2017-02-10T03:00:00+04:00;268.774837;76.18772274;172.2890621;17.84292666;-0.35050000000000003;-0.081;2.055;0.8316102320000001;0.0;178.28
Réunion;Validé;2017-02-13T00:00:00+04:00;291.1227556;92.36085698;151.270257;47.28693903;-0.3493;-0.081;0.652;-0.016992036000000002;0.0;179.59
Réunion;Validé;2017-02-13T15:00:00+04:00;437.8585674;167.9144281;172.5089477;33.845300710000004;56.1468;5.6849;0.019;1.73918486;0.0;238.58
Réunion;Validé;2017-04-06T23:00:00+04:00;320.2828275;103.192;164.9116121;48.83521397;-0.323;-0.083;1.245;1.653;0.852;179.24
Réunion;Validé;2017-04-07T06:00:00+04:00;333.9028419;122.933;162.2675632;46.59627719;0.272;-0.08700000000000001;0.847;1.072;0.002;188.98
Réunion;Validé;2017-04-08T07:00:00+04:00;301.9248868;80.291;146.308563;57.18834739;12.645;1.416;1.9809999999999999;2.095;0.0;189.87
Réunion;Validé;2017-02-17T07:00:00+04:00;372.5471692;120.0730125;160.4881355;53.68572607;32.1694;3.9769;-0.054;2.207965147;0.0;212.9
Réunion;Validé;2017-02-17T18:00:00+04:00;400.0634624;141.2721799;181.6138613;72.10374831;1.6877;0.46;0.725;2.200968427;0.0;187.34
Réunion;Validé;2017-04-09T07:00:00+04:00;269.9426068;30.346;167.5935304;45.19911316;21.13;2.205;1.749;1.72;0.0;182.56
Réunion;Validé;2017-04-09T09:00:00+04:00;325.4304176;30.157;167.7035285;30.20201839;85.71;7.7619;2.137;1.759;0.0;245.29
Réunion;Validé;2017-02-20T23:00:00+04:00;331.0900594;129.6081629;132.6111756;67.22814932;-0.3365;-0.135;0.081;2.03304713;0.0;190.7
Réunion;Validé;2017-02-21T10:00:00+04:00;453.9967149;166.725422;131.0752064;44.9272665;100.6909;7.7719000000000005;0.794;2.012056968;0.0;268.3
Réunion;Validé;2017-04-11T07:00:00+04:00;372.738761;176.989;121.4195659;55.07021888;14.802;1.429;1.3639999999999999;1.665;0.0;197.36
Réunion;Validé;2017-02-22T00:00:00+04:00;306.5096576;125.6171113;132.6231771;45.67445028;-0.3234;-0.1;1.5859999999999999;1.432328681;0.0;192.87
Réunion;Validé;2017-04-11T14:00:00+04:00;429.8978605;199.226;125.8974979;51.05044356;46.233;4.8649000000000004;0.8210000000000001;1.8050000000000002;0.0;232.0
Réunion;Validé;2017-02-22T12:00:00+04:00;451.0359651;157.485325;124.5203046;47.55435667;110.2502;7.9929;0.926;2.306918769;0.0;273.43
Réunion;Validé;2017-02-24T02:00:00+04:00;270.9547289;135.0331758;120.1363724;13.37448258;-0.32230000000000003;-0.108;0.6000000000000001;2.240949688;0.0;210.35
Réunion;Validé;2017-02-24T10:00:00+04:00;454.9204147;156.8033446;131.5981933;48.87365668;106.9603;7.7489;0.891;2.045041508;0.0;268.49
Réunion;Validé;2017-04-12T17:00:00+04:00;401.5228623;175.726;169.5605759;40.71038774;5.5969999999999995;6.0849;1.174;2.223;0.447;193.95
Réunion;Validé;2017-04-13T19:00:00+04:00;427.635408;177.052;171.1675568;72.41884927;-0.34400000000000003;-0.115;4.386;2.184;0.886;193.89
Réunion;Validé;2017-05-30T17:00:00+04:00;384.2480883;126.6092331;166.776623;82.90640665;1.9445000000000001;1.948;1.29135899;2.312013411;0.46;179.19
Réunion;Validé;2017-04-14T06:00:00+04:00;329.9636664;112.293;173.2514893;39.53617564;0.097;-0.089;2.692;2.183;0.0;172.68
Réunion;Validé;2017-04-16T12:00:00+04:00;316.9710643;61.77;151.262375;16.77782135;75.076;7.9299;1.891;2.2640000000000002;0.0;245.95
Réunion;Validé;2017-06-01T08:00:00+04:00;376.2336486;93.93184147;168.5275648;65.63066613;41.7979;4.1949;0.5987028130000001;1.552009003;0.0;203.08
Réunion;Validé;2017-06-01T12:00:00+04:00;380.0933415;96.31548184;152.3770577;39.58031668;80.3024;7.9409;1.504253312;2.073012025;0.0;239.08
Réunion;Validé;2017-04-19T00:00:00+04:00;278.873817;63.576;170.5351934;44.12562207;-0.331;-0.094;-0.061;1.123;0.0;160.39
Réunion;Validé;2017-03-01T20:00:00+04:00;426.8704493;175.171545;171.8688133;75.6758653;-0.33480000000000004;-0.076;2.7800000000000002;1.7850000000000001;0.0;193.43
Réunion;Validé;2017-06-04T02:00:00+04:00;215.6715793;28.18473413;150.0263016;32.840136;-0.33330000000000004;-0.079;2.724647528;2.308013388;0.0;150.68
Réunion;Validé;2017-03-01T21:00:00+04:00;407.4318627;173.2765716;171.8878127;57.8306781;-0.3312;-0.091;3.072;1.787;0.0;195.72
Réunion;Validé;2017-03-03T14:00:00+04:00;435.1075324;162.6897202;178.2789217;38.77476234;46.5102;5.1769;1.301;2.376;0.0;240.09
Réunion;Validé;2017-06-04T10:00:00+04:00;316.226752;43.7896568;135.5516667;41.17303612;83.9992;7.8699;3.336343892;0.507002941;0.0;245.15
Réunion;Validé;2017-03-03T17:00:00+04:00;396.913931;175.3665425;177.8529157;36.78611479;-0.36560000000000004;4.0439;0.879;2.351;0.0;217.18
Réunion;Validé;2017-06-04T18:00:00+04:00;349.4925402;117.0633013;140.2297541;87.82084712;-0.2752;0.539;2.323846479;1.7910103890000002;0.0;230.78
Réunion;Validé;2017-04-23T17:00:00+04:00;309.4562739;60.961;193.3800315;41.75433044;4.874;5.2869;0.9440000000000001;1.8090000000000002;0.447;171.54
Réunion;Validé;2017-04-23T19:00:00+04:00;382.1049839;79.21;201.9148446;98.25513901;-0.338;-0.018000000000000002;0.38;1.816;0.885;158.91
Réunion;Validé;2017-04-23T23:00:00+04:00;303.5917388;69.557;195.7059756;36.11576183;-0.319;-0.083;-0.061;1.818;0.858;162.85
Réunion;Validé;2017-04-24T00:00:00+04:00;264.6943938;61.502;184.5899815;17.25441081;-0.326;-0.089;-0.056;1.819;0.0;165.72
Réunion;Validé;2017-04-26T00:00:00+04:00;261.3742824;45.641;182.1351421;32.19013907;-0.33;-0.077;0.025;1.79;0.0;156.26
Réunion;Validé;2017-03-08T01:00:00+04:00;284.0081185;64.03410157;188.7993401;27.56039626;-0.3347;-0.095;1.646;2.398;0.0;169.51
Réunion;Validé;2017-04-26T03:00:00+04:00;230.4409542;45.778;169.7691414;13.42281161;-0.337;-0.074;0.094;1.788;0.0;162.98
Réunion;Validé;2017-03-08T05:00:00+04:00;321.7843327;66.9120613;194.159349;36.13113927;21.7018;-0.088;0.554;2.414;0.0;168.83
Réunion;Validé;2017-04-26T14:00:00+04:00;415.5982348;134.676;197.6049722;55.85736766;19.427;6.3119;0.37;1.351;0.0;194.95
Réunion;Validé;2017-03-08T10:00:00+04:00;462.6008565;127.9262068;190.0982721;44.9027833;88.0527;7.9899000000000004;1.282;2.349;0.0;245.01
Réunion;Validé;2017-03-08T12:00:00+04:00;431.157286;126.3502289;173.038018;53.43255855;65.9126;7.9939;2.058;2.372;0.0;244.26
Réunion;Validé;2017-04-27T10:00:00+04:00;432.7382944;108.232;197.1269909;29.5254282;89.378;7.4919;-0.035;1.019;0.0;332.16
Réunion;Validé;2017-03-09T04:00:00+04:00;284.2628053;81.42285814;182.0491822;16.40301051;1.6758000000000002;-0.088;1.056;1.744;0.0;179.43
Réunion;Validé;2017-04-28T23:00:00+04:00;307.9914109;49.972;159.1893163;87.89509314;-0.34500000000000003;-0.08700000000000001;9.427;1.083;0.857;152.12
Réunion;Validé;2017-03-10T02:00:00+04:00;287.406842;79.30888714;192.9492902;12.80892035;-0.32530000000000003;-0.10300000000000001;0.833;1.935;0.0;177.7
Réunion;Validé;2017-04-29T23:00:00+04:00;294.7245895;43.818;189.445036;53.83755189;-0.336;-0.092;7.208;-0.012;0.856;151.9
Réunion;Validé;2017-05-01T02:00:00+04:00;223.4592566;50.90981338;133.8100226;33.08240906;-0.33430000000000004;-0.082;5.515262311;0.558003237;0.0;162.61
Réunion;Validé;2017-03-11T04:00:00+04:00;269.3111979;46.30234925;180.5081477;39.91811353;0.3496;-0.089;0.312;2.01;0.0;158.45
Réunion;Validé;2017-05-02T22:00:00+04:00;347.3691362;97.06699257;167.5954831;76.83171351;-0.3383;-0.029;3.63619505;1.7200099770000001;0.886;168.01
Réunion;Validé;2017-03-12T04:00:00+04:00;258.1122697;29.30558715;194.1273884;30.27886619;1.0244;-0.084;1.45;2.01;0.0;150.06
Réunion;Validé;2017-05-03T09:00:00+04:00;403.7610276;106.9176723;175.1370385;72.76316782;35.8824;5.0129;6.429808345;1.6180093850000001;0.0;201.9
Réunion;Validé;2017-05-03T16:00:00+04:00;390.2329918;106.3356618;161.482701;82.32082259;27.5831;6.5289;4.367831877;1.614009362;0.0;193.54
Réunion;Validé;2017-05-03T17:00:00+04:00;390.1240368;127.4216016;161.87455;85.29194445;4.5225;3.9959;4.950542629;1.6180093850000001;0.449;177.51
Réunion;Validé;2017-05-06T04:00:00+04:00;231.8613451;60.73574822;92.59158239;70.87777877;-0.3533;-0.081;7.054498259;1.036006009;0.0;170.08
Réunion;Validé;2017-05-08T15:00:00+04:00;304.0255826;62.20500489;137.2103972;62.69455451;31.1418;6.5529;2.154930327;2.066011984;0.0;194.36
Réunion;Validé;2017-05-09T10:00:00+04:00;402.0591193;86.66606688;138.3382149;74.87311892;89.5244;7.4459;3.1574327;2.054011914;0.0;237.62
Réunion;Validé;2017-05-09T12:00:00+04:00;397.4077761;92.03829951;134.6447094;57.07771081;103.1198;5.1329;3.334344884;2.060011949;0.0;250.62
Réunion;Validé;2017-05-10T00:00:00+04:00;253.6231097;75.63804266;139.2248463;36.3330697;-0.3052;-0.083;1.261373874;1.554009014;0.0;168.23
Réunion;Validé;2017-05-10T18:00:00+04:00;422.3038049;157.4585731;144.5722631;113.5153279;-0.3513;-0.076;4.238895879;2.068011996;0.878;172.08
Réunion;Validé;2017-05-10T20:00:00+04:00;359.8002846;138.1295278;144.9341086;69.77510218;-0.3413;-0.095;4.445793179;2.068011996;0.884;176.54
Réunion;Validé;2017-05-10T21:00:00+04:00;343.649584;121.851663;144.9029105;69.26377069;-0.32120000000000004;-0.094;5.093471681;2.068011996;0.885;172.52
Réunion;Validé;2017-05-11T19:00:00+04:00;402.9986406;154.9181254;147.4574043;96.62209485;-0.3763;-0.084;3.432296262;1.029005969;0.0;212.97
Réunion;Validé;2017-05-13T09:00:00+04:00;348.7370404;46.22523862;138.6347429;82.37494164;70.7751;7.4789;1.693159542;1.55500902;0.0;221.81
Réunion;Validé;2017-05-13T19:00:00+04:00;376.2273145;131.2317787;144.1481087;96.35494941;-0.3743;-0.089;2.5117532049999998;1.560009049;0.884;229.01
Réunion;Validé;2017-05-14T00:00:00+04:00;258.2272942;59.93642372;137.4330676;57.1473132;-0.32930000000000004;-0.081;2.556730879;1.5640090720000002;0.0;159.29
Réunion;Validé;2017-05-14T02:00:00+04:00;223.0412398;58.80647123;134.1145168;27.25733498;-0.32730000000000004;-0.073;1.699156566;1.5640090720000002;0.0;164.84
Réunion;Validé;2017-05-16T23:00:00+04:00;290.5414406;65.11014626;162.0578275;57.88017895;-0.32220000000000004;-0.09;2.980520517;2.076012042;0.849;156.45
Réunion;Validé;2017-05-19T15:00:00+04:00;377.3319391;112.0566302;146.7662241;59.74180984;48.9004;7.8629;-0.066966759;2.071012013;0.0;215.93
Réunion;Validé;2017-05-21T06:00:00+04:00;236.4802738;53.26098341;133.4932012;47.47756668;-0.2862;-0.091;0.54872762;2.077012048;0.0;158.09
Réunion;Validé;2017-05-22T01:00:00+04:00;223.5196781;61.86230857;138.7223855;19.97286213;-0.3252;-0.082;1.295357005;2.07401203;0.0;167.9
Réunion;Validé;2017-05-23T08:00:00+04:00;373.9490147;79.17601783;170.3174619;72.59873866;43.9426;4.9729;1.415297469;1.526008852;0.0;198.01
Réunion;Validé;2017-05-25T04:00:00+04:00;220.8300097;39.04510177;154.2623183;24.83333961;-0.33230000000000004;-0.081;1.026490466;2.076012042;0.0;158.68
Réunion;Validé;2017-05-26T04:00:00+04:00;223.6489078;60.93741522;131.2905238;29.10452699;-0.32730000000000004;-0.077;0.6476785030000001;2.073012025;0.0;166.31
Réunion;Validé;2017-05-27T01:00:00+04:00;232.1294;75.88620955;130.5417908;22.15956448;-0.3252;-0.083;1.873070238;2.077012048;0.0;172.4
Réunion;Validé;2017-03-21T02:00:00+04:00;268.0950652;79.83688035;168.3421141;17.36140939;-0.33230000000000004;-0.08600000000000001;1.432;1.541;0.0;179.98
Réunion;Validé;2017-03-21T09:00:00+04:00;454.8153779;78.14890414;194.7033137;69.63290669;101.4694;7.7919;1.587;1.482;0.0;226.25
Réunion;Validé;2017-01-11T09:00:00+04:00;417.097593;63.41856787;195.143832;48.63768678;97.5656;7.7739;2.513;2.045041508;0.0;239.26
Réunion;Validé;2017-03-22T07:00:00+04:00;404.5848079;77.10791869;195.6993245;45.08383499;81.1198;2.419;1.62;1.5350000000000001;0.0;189.01
Réunion;Validé;2017-01-11T22:00:00+04:00;386.6543531;109.519934;198.659805;75.09482921;-0.3246;-0.099;1.577;1.3413713120000001;0.885;171.62
Réunion;Validé;2017-03-22T20:00:00+04:00;407.618747;125.2082442;199.6093738;77.65234556;-0.3312;-0.113;2.844;1.866;0.883;177.77
Réunion;Validé;2017-01-11T23:00:00+04:00;339.3695456;76.0526773;198.2598107;61.98231041;-0.3246;-0.098;1.486;1.427331023;0.584;163.35
Réunion;Validé;2017-03-23T18:00:00+04:00;431.4346767;154.3968358;194.7533286;72.56186916;-0.3383;4.5549;2.757;1.8719999999999999;0.877;190.91
Réunion;Validé;2017-03-23T23:00:00+04:00;335.4596899;75.01294783;178.574083;76.81027078;-0.3406;-0.091;2.746;1.883;0.865;163.54
Réunion;Validé;2017-03-25T07:00:00+04:00;343.1254694;94.57067355;151.4184421;33.96557818;59.9538;1.123;0.9500000000000001;1.1440000000000001;0.0;201.07
Réunion;Validé;2017-03-25T12:00:00+04:00;378.3496703;90.54173017;159.818761;43.07177225;74.8765;7.9939;0.31;1.737;0.0;245.37
Réunion;Validé;2017-03-25T20:00:00+04:00;380.5773689;108.612477;195.3893132;73.14877407;-0.3312;-0.01;1.052;1.831;0.885;174.73
Réunion;Validé;2017-03-25T21:00:00+04:00;365.9586998;107.8434877;195.146312;59.70704238;-0.3311;-0.093;0.962;1.838;0.886;177.65
Réunion;Validé;2017-01-14T17:00:00+04:00;353.1261051;84.58275534;193.2659007;34.69845244;30.4479;6.7819;0.85;1.773168932;0.726;206.03
Réunion;Validé;2017-03-27T18:00:00+04:00;444.5448104;200.919553;154.1563694;85.33734805;-0.34540000000000004;1.824;-0.068;1.842;0.879;267.19
Réunion;Validé;2017-03-28T07:00:00+04:00;422.6456736;159.5507625;144.0512694;65.47861662;51.466;0.622;0.202;1.275;0.0;204.59
Réunion;Validé;2017-03-28T15:00:00+04:00;408.9963584;209.0485651;154.5483785;33.30366095;3.1079;7.2809;-0.061;1.768;0.0;325.43
Réunion;Validé;2017-03-31T14:00:00+04:00;385.6562683;156.0278129;148.0873471;48.80397613;21.6753;7.8409;0.9470000000000001;2.274;0.0;238.72
Réunion;Validé;2017-04-05T09:00:00+04:00;423.1897021;106.071;169.874543;56.60028894;79.225;7.7969;2.108;1.514;0.0;239.43
Réunion;Validé;2017-04-01T06:00:00+04:00;278.4766978;95.181;144.0940495;36.59864743;0.393;-0.052000000000000005;-0.017;2.279;0.0;184.01
Réunion;Validé;2017-01-17T06:00:00+04:00;295.1600091;60.49360872;177.8040881;49.13990508;5.7889;0.223;0.682;1.028517943;0.0;170.95
Réunion;Validé;2017-01-17T15:00:00+04:00;432.4230782;109.187939;197.4688155;49.21704669;67.4839;7.4119;0.635;1.018522628;0.0;229.56
Réunion;Validé;2017-04-01T19:00:00+04:00;404.7603628;169.735;146.730093;85.60427001;-0.34400000000000003;0.011;-0.054;2.194;0.884;195.93
Réunion;Validé;2017-01-17T17:00:00+04:00;404.0802759;130.8491077;197.7728137;40.18082064;27.0021;5.9959;0.528;1.021521223;0.73;211.01
Réunion;Validé;2017-04-07T07:00:00+04:00;373.8325136;121.747;169.3355731;73.26094637;6.949;0.356;1.047;1.125;0.012;187.51
Réunion;Validé;2017-04-03T00:00:00+04:00;268.8080095;93.766;133.0098008;39.00820716;-0.314;-0.092;1.237;2.193;0.0;185.24
Réunion;Validé;2017-04-09T20:00:00+04:00;367.0445816;120.631;165.9425758;75.80900421;-0.33;-0.098;2.392;1.8130000000000002;0.885;183.75
Réunion;Validé;2017-04-03T14:00:00+04:00;435.4398372;121.822;161.4005953;53.11836694;87.781;7.5089;1.5819999999999999;2.227;0.0;247.93
Réunion;Validé;2017-04-11T03:00:00+04:00;250.4061242;122.784;109.784686;15.1404369;-0.328;-0.078;1.294;1.8090000000000002;0.0;191.04
Réunion;Validé;2017-04-11T10:00:00+04:00;436.119649;186.898;120.9285747;45.32017805;73.872;6.2339;1.304;1.5630000000000002;0.0;261.2
Réunion;Validé;2017-04-04T19:00:00+04:00;434.5814595;167.79;174.0445858;85.80689438;-0.334;1.246;2.912;2.231;0.885;223.95
Réunion;Validé;2017-01-20T18:00:00+04:00;388.5120993;128.1981063;199.4157913;47.4608787;5.6684;3.6929;0.974;2.217960463;0.884;191.19
Réunion;Validé;2017-04-12T04:00:00+04:00;254.648029;105.2;123.7657756;22.92625209;-0.332;-0.079;1.642;1.525;0.0;181.31
Réunion;Validé;2017-04-05T12:00:00+04:00;430.7492114;110.734;170.5795344;51.59280634;85.692;7.7659;2.189;2.196;0.0;244.09
Réunion;Validé;2017-01-21T11:00:00+04:00;398.6103147;46.81344989;191.0689066;35.771176080000004;113.9475;7.9859;1.845;1.178447673;0.0;252.62
Réunion;Validé;2017-04-13T07:00:00+04:00;377.5513219;111.933;171.6455341;68.57781784;17.056;1.807;4.345;2.187;0.0;179.52
Réunion;Validé;2017-04-06T01:00:00+04:00;273.1104467;93.699;160.0435767;15.66586881;-0.30000000000000004;-0.074;1.815;2.261;0.0;186.81
Réunion;Validé;2017-04-06T22:00:00+04:00;376.2748956;131.854;166.8545775;74.22831669;-0.336;-0.08700000000000001;0.642;2.234;0.885;182.29
Réunion;Validé;2017-01-23T14:00:00+04:00;444.9483589;115.6808908;192.237883;35.38549216;89.4593;7.9909;2.0;2.193971706;0.0;246.08
Réunion;Validé;2017-04-07T00:00:00+04:00;283.1577901;107.987;146.2887066;27.00308195;-0.30000000000000004;-0.096;1.172;1.103;0.0;190.28
Réunion;Validé;2017-04-07T09:00:00+04:00;421.5918269;120.805;169.8715771;53.40435205;69.141;6.1409;0.578;1.651;0.0;236.37
Réunion;Validé;2017-04-13T16:00:00+04:00;417.1190549;172.4;171.3115547;27.97661242;31.768;6.7379;4.718;2.207;0.0;211.68
Réunion;Validé;2017-04-09T02:00:00+04:00;246.2292415;47.385;162.1895988;34.86064118;-0.334;-0.08700000000000001;1.19;1.025;0.0;166.18
Réunion;Validé;2017-01-24T08:00:00+04:00;408.8380908;93.51787881999999;193.1828607;43.37432458;68.5641;6.9319;1.288;1.9790724270000002;0.0;247.4
Réunion;Validé;2017-04-14T16:00:00+04:00;381.7046661;145.693;165.3475693;44.4221547;18.926;3.4819;1.647;2.187;0.0;196.05
Réunion;Validé;2017-01-24T19:00:00+04:00;416.7229226;152.1593354;199.9587855;60.01085927;-0.3821;-0.005;2.108;1.988068211;0.885;185.17
Réunion;Validé;2017-04-11T02:00:00+04:00;253.7671718;121.205;115.0686865;14.78248376;-0.328;-0.092;1.317;1.814;0.0;189.9
Réunion;Validé;2017-04-12T09:00:00+04:00;415.8398577;134.359;165.9336001;36.15137568;68.314;7.0909;1.83;2.161;0.0;230.47
Réunion;Validé;2017-01-25T16:00:00+04:00;429.4754517;128.6481097;201.6137648;27.52767376;60.661;7.2909;1.742;1.992066337;0.0;232.1
Réunion;Validé;2017-04-12T11:00:00+04:00;438.8278965;142.415;155.5186126;18.98841688;109.318;7.9869;2.489;2.112;0.0;260.48
Réunion;Validé;2017-04-15T17:00:00+04:00;361.5347465;132.082;168.1345813;54.2501753;1.325;0.606;2.423;2.273;0.441;175.26
Réunion;Validé;2017-01-28T05:00:00+04:00;273.7306519;79.6017067;163.6050614;28.93662955;-0.3458;-0.094;0.013000000000000001;2.014056031;0.0;177.33
Réunion;Validé;2017-04-12T18:00:00+04:00;438.8752878;197.738;169.6035755;64.04176955;-0.358;3.4379;1.344;2.189;0.879;240.58
Réunion;Validé;2017-04-13T04:00:00+04:00;258.973985;83.197;153.6675716;17.87041191;-0.332;-0.091;2.472;2.19;0.0;174.68
Réunion;Validé;2017-04-13T12:00:00+04:00;437.0639384;139.443;166.2145693;15.89350214;100.008;7.9909;5.319;2.195;0.0;253.47
Réunion;Validé;2017-01-31T21:00:00+04:00;411.3381228;151.7952717;185.0539907;72.06170671;-0.3269;-0.083;-0.061;2.013056499;0.885;188.19
